# E (eV),Tr Ideal
156.141404,0.914941
156.151404,0.914967
156.161404,0.914994
156.171404,0.915020
156.181405,0.915046
156.191405,0.915073
156.201405,0.915099
156.211405,0.915126
156.221406,0.915152
156.231406,0.915177
156.241406,0.915203
156.251406,0.915229
156.261407,0.915254
156.271407,0.915280
156.281407,0.915305
156.291407,0.915330
156.301408,0.915354
156.311408,0.915378
156.321408,0.915402
156.331408,0.915425
156.341409,0.915449
156.351409,0.915473
156.361409,0.915496
156.371409,0.915517
156.381410,0.915538
156.391410,0.915559
156.401410,0.915580
156.411410,0.915600
156.421411,0.915617
156.431411,0.915634
156.441411,0.915651
156.451411,0.915665
156.461412,0.915679
156.471412,0.915692
156.481412,0.915705
156.491412,0.915713
156.501413,0.915721
156.511413,0.915725
156.521413,0.915728
156.531413,0.915729
156.541414,0.915724
156.551414,0.915720
156.561414,0.915710
156.571414,0.915697
156.581415,0.915678
156.591415,0.915656
156.601415,0.915628
156.611415,0.915596
156.621416,0.915558
156.631416,0.915511
156.641416,0.915461
156.651416,0.915404
156.661417,0.915339
156.671417,0.915263
156.681417,0.915174
156.691417,0.915081
156.701418,0.914981
156.711418,0.914861
156.721418,0.914736
156.731418,0.914602
156.741419,0.914446
156.751419,0.914285
156.761419,0.914111
156.771419,0.913915
156.781420,0.913713
156.791420,0.913495
156.801420,0.913256
156.811420,0.913011
156.821421,0.912745
156.831421,0.912458
156.841421,0.912150
156.851421,0.911842
156.861422,0.911527
156.871422,0.911186
156.881422,0.910844
156.891422,0.910458
156.901423,0.910071
156.911423,0.909680
156.921423,0.909289
156.931423,0.908864
156.941424,0.908437
156.951424,0.908010
156.961424,0.907580
156.971424,0.907148
156.981425,0.906715
156.991425,0.906268
157.001425,0.905812
157.011425,0.905357
157.021426,0.904913
157.031426,0.904490
157.041426,0.904067
157.051426,0.903653
157.061427,0.903248
157.071427,0.902872
157.081427,0.902522
157.091427,0.902189
157.101428,0.901875
157.111428,0.901571
157.121428,0.901319
157.131428,0.901068
157.141429,0.900858
157.151429,0.900669
157.161429,0.900529
157.171429,0.900407
157.181430,0.900336
157.191430,0.900273
157.201430,0.900259
157.211430,0.900286
157.221431,0.900351
157.231431,0.900437
157.241431,0.900569
157.251431,0.900726
157.261432,0.900905
157.271432,0.901130
157.281432,0.901398
157.291432,0.901687
157.301433,0.901997
157.311433,0.902333
157.321433,0.902690
157.331433,0.903085
157.341434,0.903495
157.351434,0.903918
157.361434,0.904347
157.371434,0.904792
157.381435,0.905237
157.391435,0.905689
157.401435,0.906163
157.411435,0.906637
157.421436,0.907111
157.431436,0.907585
157.441436,0.908060
157.451436,0.908534
157.461437,0.909021
157.471437,0.909486
157.481437,0.909952
157.491437,0.910409
157.501438,0.910852
157.511438,0.911282
157.521438,0.911704
157.531438,0.912106
157.541439,0.912503
157.551439,0.912875
157.561439,0.913240
157.571439,0.913586
157.581440,0.913921
157.591440,0.914242
157.601440,0.914542
157.611440,0.914837
157.621441,0.915112
157.631441,0.915371
157.641441,0.915617
157.651441,0.915849
157.661442,0.916068
157.671442,0.916275
157.681442,0.916469
157.691442,0.916649
157.701443,0.916819
157.711443,0.916978
157.721443,0.917127
157.731443,0.917266
157.741444,0.917397
157.751444,0.917521
157.761444,0.917634
157.771444,0.917744
157.781445,0.917842
157.791445,0.917938
157.801445,0.918025
157.811445,0.918108
157.821446,0.918186
157.831446,0.918260
157.841446,0.918330
157.851446,0.918392
157.861447,0.918452
157.871447,0.918509
157.881447,0.918566
157.891447,0.918620
157.901448,0.918670
157.911448,0.918721
157.921448,0.918767
157.931448,0.918813
157.941449,0.918856
157.951449,0.918898
157.961449,0.918939
157.971449,0.918981
157.981450,0.919019
157.991450,0.919057
158.001450,0.919095
158.011450,0.919131
158.021451,0.919165
158.031451,0.919199
158.041451,0.919234
158.051451,0.919268
158.061452,0.919301
158.071452,0.919333
158.081452,0.919365
158.091452,0.919397
158.101453,0.919429
158.111453,0.919461
158.121453,0.919491
158.131453,0.919522
158.141454,0.919553
158.151454,0.919584
158.161454,0.919614
158.171454,0.919645
158.181455,0.919675
158.191455,0.919704
158.201455,0.919733
158.211455,0.919762
158.221456,0.919791
158.231456,0.919820
158.241456,0.919849
158.251456,0.919878
158.261457,0.919906
158.271457,0.919934
158.281457,0.919962
158.291457,0.919990
158.301458,0.920018
158.311458,0.920046
158.321458,0.920074
158.331458,0.920102
158.341459,0.920130
158.351459,0.920157
158.361459,0.920183
158.371459,0.920210
158.381460,0.920237
158.391460,0.920264
158.401460,0.920290
158.411460,0.920317
158.421461,0.920344
158.431461,0.920371
158.441461,0.920397
158.451461,0.920422
158.461462,0.920448
158.471462,0.920473
158.481462,0.920499
158.491462,0.920524
158.501463,0.920549
158.511463,0.920575
158.521463,0.920600
158.531463,0.920626
158.541464,0.920650
158.551464,0.920673
158.561464,0.920697
158.571464,0.920721
158.581465,0.920745
158.591465,0.920768
158.601465,0.920792
158.611465,0.920816
158.621466,0.920840
158.631466,0.920863
158.641466,0.920885
158.651466,0.920907
158.661467,0.920929
158.671467,0.920951
158.681467,0.920973
158.691467,0.920995
158.701468,0.921015
158.711468,0.921035
158.721468,0.921055
158.731468,0.921075
158.741469,0.921094
158.751469,0.921114
158.761469,0.921134
158.771469,0.921152
158.781470,0.921169
158.791470,0.921186
158.801470,0.921202
158.811470,0.921219
158.821471,0.921234
158.831471,0.921247
158.841471,0.921261
158.851471,0.921275
158.861472,0.921288
158.871472,0.921298
158.881472,0.921308
158.891472,0.921318
158.901473,0.921324
158.911473,0.921330
158.921473,0.921336
158.931473,0.921339
158.941474,0.921338
158.951474,0.921338
158.961474,0.921337
158.971474,0.921330
158.981475,0.921323
158.991475,0.921310
159.001475,0.921295
159.011475,0.921275
159.021476,0.921251
159.031476,0.921231
159.041476,0.921208
159.051476,0.921179
159.061477,0.921146
159.071477,0.921099
159.081477,0.921048
159.091477,0.920987
159.101478,0.920917
159.111478,0.920839
159.121478,0.920744
159.131478,0.920635
159.141479,0.920517
159.151479,0.920383
159.161479,0.920225
159.171479,0.920047
159.181480,0.919850
159.191480,0.919646
159.201480,0.919398
159.211480,0.919120
159.221481,0.918812
159.231481,0.918490
159.241481,0.918134
159.251481,0.917724
159.261482,0.917273
159.271482,0.916780
159.281482,0.916243
159.291482,0.915702
159.301483,0.915070
159.311483,0.914377
159.321483,0.913626
159.331483,0.912855
159.341484,0.912035
159.351484,0.911106
159.361484,0.910111
159.371484,0.909048
159.381485,0.907910
159.391485,0.906794
159.401485,0.905502
159.411485,0.904182
159.421486,0.902878
159.431486,0.901388
159.441486,0.899834
159.451486,0.898221
159.461487,0.896535
159.471487,0.894770
159.481487,0.892996
159.491487,0.891207
159.501488,0.889130
159.511488,0.887175
159.521488,0.885218
159.531488,0.883134
159.541489,0.881054
159.551489,0.878894
159.561489,0.876696
159.571489,0.874513
159.581490,0.872336
159.591490,0.870164
159.601490,0.867998
159.611490,0.865837
159.621491,0.863768
159.631491,0.861776
159.641491,0.859788
159.651491,0.857848
159.661492,0.855966
159.671492,0.854118
159.681492,0.852459
159.691492,0.850804
159.701493,0.849324
159.711493,0.847903
159.721493,0.846636
159.731493,0.845493
159.741494,0.844467
159.751494,0.843549
159.761494,0.842907
159.771494,0.842281
159.781495,0.841953
159.791495,0.841625
159.801495,0.841532
159.811495,0.841637
159.821496,0.841789
159.831496,0.842200
159.841496,0.842653
159.851496,0.843341
159.861497,0.844163
159.871497,0.845045
159.881497,0.846173
159.891497,0.847314
159.901498,0.848687
159.911498,0.850119
159.921498,0.851733
159.931498,0.853380
159.941499,0.855197
159.951499,0.857018
159.961499,0.858921
159.971499,0.860922
159.981500,0.862928
159.991500,0.864946
160.001500,0.867094
160.011500,0.869251
160.021501,0.871431
160.031501,0.873616
160.041501,0.875807
160.051501,0.878003
160.061502,0.880187
160.071502,0.882271
160.081502,0.884360
160.091502,0.886375
160.101503,0.888296
160.111503,0.890213
160.121503,0.892109
160.131503,0.893952
160.141504,0.895789
160.151504,0.897538
160.161504,0.899219
160.171504,0.900837
160.181505,0.902263
160.191505,0.903679
160.201505,0.905092
160.211505,0.906430
160.221506,0.907692
160.231506,0.908884
160.241506,0.909938
160.251506,0.910960
160.261507,0.911959
160.271507,0.912894
160.281507,0.913768
160.291507,0.914575
160.301508,0.915275
160.311508,0.915979
160.321508,0.916636
160.331508,0.917246
160.341509,0.917782
160.351509,0.918285
160.361509,0.918773
160.371509,0.919225
160.381510,0.919637
160.391510,0.919992
160.401510,0.920346
160.411510,0.920674
160.421511,0.920977
160.431511,0.921258
160.441511,0.921505
160.451511,0.921734
160.461512,0.921957
160.471512,0.922164
160.481512,0.922348
160.491512,0.922522
160.501513,0.922686
160.511513,0.922843
160.521513,0.922977
160.531513,0.923100
160.541514,0.923214
160.551514,0.923318
160.561514,0.923413
160.571514,0.923505
160.581515,0.923587
160.591515,0.923669
160.601515,0.923746
160.611515,0.923822
160.621516,0.923892
160.631516,0.923957
160.641516,0.924022
160.651516,0.924083
160.661517,0.924144
160.671517,0.924206
160.681517,0.924260
160.691517,0.924313
160.701518,0.924367
160.711518,0.924418
160.721518,0.924467
160.731518,0.924516
160.741519,0.924564
160.751519,0.924611
160.761519,0.924657
160.771519,0.924704
160.781520,0.924750
160.791520,0.924794
160.801520,0.924837
160.811520,0.924879
160.821521,0.924921
160.831521,0.924964
160.841521,0.925004
160.851521,0.925044
160.861522,0.925085
160.871522,0.925125
160.881522,0.925165
160.891522,0.925205
160.901523,0.925244
160.911523,0.925282
160.921523,0.925320
160.931523,0.925357
160.941524,0.925395
160.951524,0.925433
160.961524,0.925471
160.971524,0.925509
160.981525,0.925546
160.991525,0.925583
161.001525,0.925619
161.011525,0.925655
161.021526,0.925691
161.031526,0.925726
161.041526,0.925762
161.051526,0.925798
161.061527,0.925834
161.071527,0.925869
161.081527,0.925905
161.091527,0.925939
161.101528,0.925973
161.111528,0.926008
161.121528,0.926042
161.131528,0.926074
161.141529,0.926106
161.151529,0.926137
161.161529,0.926169
161.171529,0.926200
161.181530,0.926231
161.191530,0.926262
161.201530,0.926292
161.211530,0.926323
161.221531,0.926354
161.231531,0.926384
161.241531,0.926415
161.251531,0.926446
161.261532,0.926477
161.271532,0.926507
161.281532,0.926538
161.291532,0.926568
161.301533,0.926598
161.311533,0.926628
161.321533,0.926657
161.331533,0.926687
161.341534,0.926717
161.351534,0.926746
161.361534,0.926776
161.371534,0.926806
161.381535,0.926835
161.391535,0.926865
161.401535,0.926895
161.411535,0.926924
161.421536,0.926954
161.431536,0.926984
161.441536,0.927013
161.451536,0.927042
161.461537,0.927071
161.471537,0.927099
161.481537,0.927128
161.491537,0.927156
161.501538,0.927185
161.511538,0.927213
161.521538,0.927242
161.531538,0.927270
161.541539,0.927299
161.551539,0.927327
161.561539,0.927356
161.571539,0.927385
161.581540,0.927413
161.591540,0.927442
161.601540,0.927470
161.611540,0.927498
161.621541,0.927526
161.631541,0.927554
161.641541,0.927582
161.651541,0.927610
161.661542,0.927638
161.671542,0.927666
161.681542,0.927694
161.691542,0.927722
161.701543,0.927750
161.711543,0.927778
161.721543,0.927806
161.731543,0.927833
161.741544,0.927861
161.751544,0.927889
161.761544,0.927917
161.771544,0.927944
161.781545,0.927971
161.791545,0.927998
161.801545,0.928026
161.811545,0.928053
161.821546,0.928080
161.831546,0.928107
161.841546,0.928134
161.851546,0.928161
161.861547,0.928189
161.871547,0.928216
161.881547,0.928243
161.891547,0.928270
161.901548,0.928297
161.911548,0.928324
161.921548,0.928352
161.931548,0.928379
161.941549,0.928406
161.951549,0.928433
161.961549,0.928460
161.971549,0.928487
161.981550,0.928513
161.991550,0.928539
162.001550,0.928566
162.011550,0.928592
162.021551,0.928618
162.031551,0.928644
162.041551,0.928671
162.051551,0.928697
162.061552,0.928723
162.071552,0.928750
162.081552,0.928776
162.091552,0.928802
162.101553,0.928828
162.111553,0.928855
162.121553,0.928881
162.131553,0.928907
162.141554,0.928934
162.151554,0.928960
162.161554,0.928986
162.171554,0.929012
162.181555,0.929038
162.191555,0.929064
162.201555,0.929089
162.211555,0.929115
162.221556,0.929140
162.231556,0.929166
162.241556,0.929192
162.251556,0.929217
162.261557,0.929243
162.271557,0.929269
162.281557,0.929294
162.291557,0.929320
162.301558,0.929345
162.311558,0.929371
162.321558,0.929397
162.331558,0.929422
162.341559,0.929448
162.351559,0.929474
162.361559,0.929499
162.371559,0.929525
162.381560,0.929550
162.391560,0.929575
162.401560,0.929600
162.411560,0.929625
162.421561,0.929649
162.431561,0.929674
162.441561,0.929699
162.451561,0.929724
162.461562,0.929749
162.471562,0.929773
162.481562,0.929798
162.491562,0.929823
162.501563,0.929848
162.511563,0.929873
162.521563,0.929897
162.531563,0.929922
162.541564,0.929947
162.551564,0.929972
162.561564,0.929997
162.571564,0.930021
162.581565,0.930046
162.591565,0.930070
162.601565,0.930094
162.611565,0.930118
162.621566,0.930141
162.631566,0.930165
162.641566,0.930189
162.651566,0.930213
162.661567,0.930236
162.671567,0.930260
162.681567,0.930284
162.691567,0.930307
162.701568,0.930331
162.711568,0.930357
162.721568,0.930385
162.731568,0.930413
162.741569,0.930441
162.751569,0.930469
162.761569,0.930497
162.771569,0.930525
162.781570,0.930552
162.791570,0.930580
162.801570,0.930607
162.811570,0.930634
162.821571,0.930660
162.831571,0.930687
162.841571,0.930713
162.851571,0.930740
162.861572,0.930767
162.871572,0.930793
162.881572,0.930820
162.891572,0.930847
162.901573,0.930873
162.911573,0.930900
162.921573,0.930927
162.931573,0.930953
162.941574,0.930980
162.951574,0.931006
162.961574,0.931033
162.971574,0.931059
162.981575,0.931085
162.991575,0.931110
163.001575,0.931136
163.011575,0.931162
163.021576,0.931187
163.031576,0.931213
163.041576,0.931239
163.051576,0.931264
163.061577,0.931290
163.071577,0.931315
163.081577,0.931341
163.091577,0.931367
163.101578,0.931392
163.111578,0.931417
163.121578,0.931442
163.131578,0.931467
163.141579,0.931491
163.151579,0.931516
163.161579,0.931540
163.171579,0.931565
163.181580,0.931590
163.191580,0.931614
163.201580,0.931639
163.211580,0.931663
163.221581,0.931688
163.231581,0.931713
163.241581,0.931737
163.251581,0.931761
163.261582,0.931785
163.271582,0.931808
163.281582,0.931831
163.291582,0.931855
163.301583,0.931878
163.311583,0.931901
163.321583,0.931925
163.331583,0.931948
163.341584,0.931971
163.351584,0.931994
163.361584,0.932018
163.371584,0.932044
163.381585,0.932072
163.391585,0.932100
163.401585,0.932127
163.411585,0.932153
163.421586,0.932180
163.431586,0.932207
163.441586,0.932233
163.451586,0.932260
163.461587,0.932286
163.471587,0.932313
163.481587,0.932340
163.491587,0.932366
163.501588,0.932393
163.511588,0.932419
163.521588,0.932446
163.531588,0.932472
163.541589,0.932497
163.551589,0.932522
163.561589,0.932547
163.571589,0.932571
163.581590,0.932596
163.591590,0.932621
163.601590,0.932646
163.611590,0.932671
163.621591,0.932696
163.631591,0.932720
163.641591,0.932745
163.651591,0.932770
163.661592,0.932795
163.671592,0.932820
163.681592,0.932842
163.691592,0.932865
163.701593,0.932888
163.711593,0.932910
163.721593,0.932933
163.731593,0.932956
163.741594,0.932979
163.751594,0.933001
163.761594,0.933024
163.771594,0.933047
163.781595,0.933070
163.791595,0.933092
163.801595,0.933115
163.811595,0.933138
163.821596,0.933158
163.831596,0.933179
163.841596,0.933199
163.851596,0.933220
163.861597,0.933240
163.871597,0.933261
163.881597,0.933281
163.891597,0.933301
163.901598,0.933322
163.911598,0.933342
163.921598,0.933362
163.931598,0.933381
163.941599,0.933406
163.951599,0.933430
163.961599,0.933455
163.971599,0.933480
163.981600,0.933504
163.991600,0.933529
164.001600,0.933553
164.011600,0.933578
164.021601,0.933602
164.031601,0.933624
164.041601,0.933646
164.051601,0.933668
164.061602,0.933690
164.071602,0.933711
164.081602,0.933733
164.091602,0.933755
164.101603,0.933777
164.111603,0.933798
164.121603,0.933820
164.131603,0.933842
164.141604,0.933863
164.151604,0.933882
164.161604,0.933900
164.171604,0.933919
164.181605,0.933938
164.191605,0.933956
164.201605,0.933975
164.211605,0.933994
164.221606,0.934011
164.231606,0.934027
164.241606,0.934042
164.251606,0.934058
164.261607,0.934073
164.271607,0.934089
164.281607,0.934104
164.291607,0.934120
164.301608,0.934134
164.311608,0.934146
164.321608,0.934159
164.331608,0.934171
164.341609,0.934184
164.351609,0.934196
164.361609,0.934208
164.371609,0.934224
164.381610,0.934242
164.391610,0.934258
164.401610,0.934274
164.411610,0.934290
164.421611,0.934307
164.431611,0.934323
164.441611,0.934339
164.451611,0.934356
164.461612,0.934368
164.471612,0.934379
164.481612,0.934391
164.491612,0.934403
164.501613,0.934414
164.511613,0.934426
164.521613,0.934437
164.531613,0.934449
164.541614,0.934455
164.551614,0.934461
164.561614,0.934467
164.571614,0.934473
164.581615,0.934479
164.591615,0.934485
164.601615,0.934491
164.611615,0.934495
164.621616,0.934495
164.631616,0.934495
164.641616,0.934495
164.651616,0.934495
